location,landmark,state,country,lon_location,lat_location,type,ratings,total_reviews
Summit Retreat,Cefalu Cathedral,Sicily,Italy,10.619801,40.572097,hotel,3.8,2170
Velvet Villa,Cefalu Cathedral,Sicily,Italy,10.621821,40.574145,hotel,3.9,3633
Sunset Villa,Cefalu Cathedral,Sicily,Italy,10.619919,40.573317,hotel,4.2,2391
Sapphire Residences,Cefalu Cathedral,Sicily,Italy,10.618004,40.572861,hotel,5.0,1025
Sweet Table,Cefalu Cathedral,Sicily,Italy,10.618479,40.573291,restaurant,4.4,2000
Spicy Kitchen,Cefalu Cathedral,Sicily,Italy,10.621472,40.57354,restaurant,4.1,2823
Vintage Lounge,Cefalu Cathedral,Sicily,Italy,10.621372,40.575005,restaurant,3.9,2921
Mellow Cafe,Cefalu Cathedral,Sicily,Italy,10.620728,40.573766,restaurant,4.7,2067
Sweet Bite,Cefalu Cathedral,Sicily,Italy,10.620185,40.572053,restaurant,4.5,1007
Signature Steakhouse,Cefalu Cathedral,Sicily,Italy,10.618826,40.575596,restaurant,3.9,2063
Urban Room,Cefalu Cathedral,Sicily,Italy,10.621516,40.574322,restaurant,4.4,1139
Golden Cafe,Cefalu Cathedral,Sicily,Italy,10.618601,40.572925,restaurant,4.6,1650
Golden Cafe,Cefalu Cathedral,Sicily,Italy,10.618233,40.571688,restaurant,4.4,668
Signature Bite,Cefalu Cathedral,Sicily,Italy,10.619883,40.572921,restaurant,4.0,2371
Modern Room,Cefalu Cathedral,Sicily,Italy,10.621155,40.574472,restaurant,4.7,2622
Classic Room,Cefalu Cathedral,Sicily,Italy,10.619835,40.575412,restaurant,4.7,1307
Villa Romana del Casale,Villa Romana del Casale,Sicily,Italy,11.40289,38.064333,place,4.8,414403
Sunset Lodge,Villa Romana del Casale,Sicily,Italy,11.402691,38.06318,hotel,4.9,1755
Aurora Palace,Villa Romana del Casale,Sicily,Italy,11.402251,38.06288,hotel,4.5,2060
Pinnacle Resort,Villa Romana del Casale,Sicily,Italy,11.402021,38.066324,hotel,4.6,3426
Crest Plaza,Villa Romana del Casale,Sicily,Italy,11.401457,38.065236,hotel,3.9,4429
Whispering Plaza,Villa Romana del Casale,Sicily,Italy,11.403745,38.065121,hotel,3.5,2683
Ocean Suites,Villa Romana del Casale,Sicily,Italy,11.402426,38.066291,hotel,3.6,291
Royal Manor,Villa Romana del Casale,Sicily,Italy,11.402494,38.063906,hotel,3.7,4163
Ocean Suites,Villa Romana del Casale,Sicily,Italy,11.401464,38.063548,hotel,5.0,3005
Lunar Hotel,Villa Romana del Casale,Sicily,Italy,11.404374,38.062358,hotel,3.6,2233
Velvet Resort,Villa Romana del Casale,Sicily,Italy,11.404073,38.062389,hotel,3.6,3615
Prestige Boutique,Villa Romana del Casale,Sicily,Italy,11.403397,38.065795,hotel,4.5,1771
Aurora Chateau,Villa Romana del Casale,Sicily,Italy,11.403457,38.065684,hotel,3.7,1505
The Rustic Oven,Villa Romana del Casale,Sicily,Italy,11.404808,38.064232,restaurant,5.0,2637
Classic Room,Villa Romana del Casale,Sicily,Italy,11.402066,38.062949,restaurant,3.8,698
Blue Diner,Villa Romana del Casale,Sicily,Italy,11.402817,38.063429,restaurant,4.1,277
Urban House,Villa Romana del Casale,Sicily,Italy,11.402392,38.065086,restaurant,4.8,2487
Red Bar & Grill,Villa Romana del Casale,Sicily,Italy,11.403887,38.063368,restaurant,4.4,2906
The Rustic Lounge,Villa Romana del Casale,Sicily,Italy,11.401108,38.06291,restaurant,4.6,316
Gourmet Fork,Villa Romana del Casale,Sicily,Italy,11.401063,38.063646,restaurant,4.7,1740
Red Bar & Grill,Villa Romana del Casale,Sicily,Italy,11.402691,38.063555,restaurant,4.3,2550
The Rustic Brasserie,Villa Romana del Casale,Sicily,Italy,11.402163,38.062857,restaurant,4.4,1169
Prime Bite,Villa Romana del Casale,Sicily,Italy,11.404236,38.063597,restaurant,5.0,119
Green Kitchen,Villa Romana del Casale,Sicily,Italy,11.402706,38.0643,restaurant,4.2,1590
Crispy Diner,Villa Romana del Casale,Sicily,Italy,11.403395,38.065795,restaurant,3.9,2322
Eolian Islands,Eolian Islands,Sicily,Italy,10.612394,39.696833,place,4.7,454644
Diamond Chateau,Eolian Islands,Sicily,Italy,10.611496,39.698397,hotel,3.8,3096
Lunar Resort,Eolian Islands,Sicily,Italy,10.611558,39.696127,hotel,4.6,3591
Heritage Inn,Eolian Islands,Sicily,Italy,10.610596,39.697396,hotel,3.7,2810
Solar Palace,Eolian Islands,Sicily,Italy,10.61403,39.696521,hotel,3.7,3175
Silver Residences,Eolian Islands,Sicily,Italy,10.610932,39.695751,hotel,4.6,896
Aurora Resort,Eolian Islands,Sicily,Italy,10.613954,39.697984,hotel,4.8,4383
Solar Manor,Eolian Islands,Sicily,Italy,10.613104,39.695003,hotel,4.9,3053
Velvet Plaza,Eolian Islands,Sicily,Italy,10.614241,39.697432,hotel,3.7,3437
Ocean Manor,Eolian Islands,Sicily,Italy,10.612846,39.697461,hotel,3.6,4872
Velvet Retreat,Eolian Islands,Sicily,Italy,10.611284,39.697553,hotel,4.6,4023
Majestic Manor,Eolian Islands,Sicily,Italy,10.611495,39.695194,hotel,4.3,3611
Silver Lodge,Eolian Islands,Sicily,Italy,10.612337,39.697546,hotel,4.9,681
Signature Plate,Eolian Islands,Sicily,Italy,10.61255,39.697092,restaurant,4.1,2518
Savory Bar & Grill,Eolian Islands,Sicily,Italy,10.610602,39.69498,restaurant,4.9,625
Hidden Oven,Eolian Islands,Sicily,Italy,10.613247,39.696916,restaurant,4.7,1391
Classic House,Eolian Islands,Sicily,Italy,10.612932,39.695237,restaurant,3.8,942
Classic Plate,Eolian Islands,Sicily,Italy,10.61409,39.697216,restaurant,4.0,2736
Little Grill,Eolian Islands,Sicily,Italy,10.612726,39.696173,restaurant,4.6,2997
Green Room,Eolian Islands,Sicily,Italy,10.614322,39.69531,restaurant,4.3,778
Vibrant Oven,Eolian Islands,Sicily,Italy,10.614218,39.695014,restaurant,4.3,227
The Rustic Cafe,Eolian Islands,Sicily,Italy,10.613765,39.697843,restaurant,4.4,1406
Golden Bistro,Eolian Islands,Sicily,Italy,10.613576,39.695108,restaurant,4.6,168
Blue Plate,Eolian Islands,Sicily,Italy,10.610754,39.694968,restaurant,4.8,1423
Sweet House,Eolian Islands,Sicily,Italy,10.611872,39.698009,restaurant,5.0,2880
Scala dei Turchi,Scala dei Turchi,Sicily,Italy,9.205491,40.967567,place,4.8,43878
Sapphire Inn,Scala dei Turchi,Sicily,Italy,9.207063,40.966813,hotel,4.8,4491
Summit Haven,Scala dei Turchi,Sicily,Italy,9.205378,40.966728,hotel,4.9,275
Grand Manor,Scala dei Turchi,Sicily,Italy,9.206715,40.969015,hotel,4.5,2724
Heritage Residences,Scala dei Turchi,Sicily,Italy,9.204116,40.965678,hotel,3.7,4211
Prestige Manor,Scala dei Turchi,Sicily,Italy,9.207325,40.968892,hotel,4.1,868
Velvet Resort,Scala dei Turchi,Sicily,Italy,9.206958,40.967512,hotel,3.7,1471
Velvet Haven,Scala dei Turchi,Sicily,Italy,9.204326,40.966779,hotel,4.1,1975
Majestic Palace,Scala dei Turchi,Sicily,Italy,9.205152,40.967584,hotel,4.0,2294
Lunar Manor,Scala dei Turchi,Sicily,Italy,9.207174,40.966941,hotel,4.8,4985
Majestic Villa,Scala dei Turchi,Sicily,Italy,9.20528,40.968854,hotel,4.1,4106
Summit Inn,Scala dei Turchi,Sicily,Italy,9.203643,40.965794,hotel,4.3,2473
Golden Palace,Scala dei Turchi,Sicily,Italy,9.204626,40.969401,hotel,4.5,4533
Savory Cantina,Scala dei Turchi,Sicily,Italy,9.203843,40.96594,restaurant,5.0,779
Little Room,Scala dei Turchi,Sicily,Italy,9.20595,40.966552,restaurant,3.9,1615
The Rustic Spoon,Scala dei Turchi,Sicily,Italy,9.203863,40.968739,restaurant,4.0,1106
Signature Cafe,Scala dei Turchi,Sicily,Italy,9.206001,40.96897,restaurant,3.9,665
Mellow Bar & Grill,Scala dei Turchi,Sicily,Italy,9.207471,40.968045,restaurant,4.7,199
Vintage Oven,Scala dei Turchi,Sicily,Italy,9.203687,40.968433,restaurant,4.3,431
Little Table,Scala dei Turchi,Sicily,Italy,9.204938,40.968712,restaurant,4.0,2877
Modern Room,Scala dei Turchi,Sicily,Italy,9.204244,40.968302,restaurant,4.2,1723
Golden Eatery,Scala dei Turchi,Sicily,Italy,9.206881,40.968383,restaurant,4.8,1920
Signature Spoon,Scala dei Turchi,Sicily,Italy,9.205532,40.967063,restaurant,4.5,541
The Rustic Steakhouse,Scala dei Turchi,Sicily,Italy,9.2059,40.96777,restaurant,4.2,2585
Blue Spoon,Scala dei Turchi,Sicily,Italy,9.206582,40.965812,restaurant,4.8,574
Zingaro Nature Reserve,Zingaro Nature Reserve,Sicily,Italy,8.980371,40.879298,place,4.7,442112
Prestige Resort,Zingaro Nature Reserve,Sicily,Italy,8.978907,40.880075,hotel,3.6,894
Whispering Retreat,Zingaro Nature Reserve,Sicily,Italy,8.979828,40.87829,hotel,4.7,2056
Majestic Lodge,Zingaro Nature Reserve,Sicily,Italy,8.979279,40.880691,hotel,4.1,4035
Summit Haven,Zingaro Nature Reserve,Sicily,Italy,8.980047,40.879795,hotel,4.5,3751
Diamond Resort,Zingaro Nature Reserve,Sicily,Italy,8.981298,40.878997,hotel,3.6,537
Sunset Hotel,Zingaro Nature Reserve,Sicily,Italy,8.982305,40.879789,hotel,4.2,1378
Summit Retreat,Zingaro Nature Reserve,Sicily,Italy,8.981958,40.879754,hotel,3.8,2424
Sapphire Resort,Zingaro Nature Reserve,Sicily,Italy,8.98145,40.879407,hotel,4.0,3770
Crystal Lodge,Zingaro Nature Reserve,Sicily,Italy,8.978514,40.878108,hotel,4.7,859
Aurora Hotel,Zingaro Nature Reserve,Sicily,Italy,8.980127,40.880823,hotel,3.6,2907
Royal Boutique,Zingaro Nature Reserve,Sicily,Italy,8.981638,40.881156,hotel,4.8,1959
Tranquil Chateau,Zingaro Nature Reserve,Sicily,Italy,8.980981,40.881153,hotel,4.0,4954
Modern Eatery,Zingaro Nature Reserve,Sicily,Italy,8.982278,40.878275,restaurant,4.4,291
Vibrant Oven,Zingaro Nature Reserve,Sicily,Italy,8.980089,40.878907,restaurant,4.1,2603
Classic Bar & Grill,Zingaro Nature Reserve,Sicily,Italy,8.981808,40.880053,restaurant,4.3,889
Signature Tavern,Zingaro Nature Reserve,Sicily,Italy,8.979874,40.879627,restaurant,4.1,2811
Red Cafe,Zingaro Nature Reserve,Sicily,Italy,8.978691,40.877553,restaurant,4.2,1151
Red Fork,Zingaro Nature Reserve,Sicily,Italy,8.981534,40.879897,restaurant,4.3,1265
The Rustic Bite,Zingaro Nature Reserve,Sicily,Italy,8.979217,40.878207,restaurant,4.2,1705
Bella Bar & Grill,Zingaro Nature Reserve,Sicily,Italy,8.980651,40.878777,restaurant,4.0,2335
Green Tavern,Zingaro Nature Reserve,Sicily,Italy,8.979077,40.877863,restaurant,4.9,1064
Prime Cafe,Zingaro Nature Reserve,Sicily,Italy,8.978519,40.879623,restaurant,4.9,685
Golden Lounge,Zingaro Nature Reserve,Sicily,Italy,8.979485,40.880395,restaurant,4.4,1555
Modern Tavern,Zingaro Nature Reserve,Sicily,Italy,8.979779,40.878066,restaurant,3.9,2030
Monreale Cathedral,Monreale Cathedral,Sicily,Italy,10.595681,41.199874,place,4.9,64627
Heritage Chateau,Monreale Cathedral,Sicily,Italy,10.59505,41.198283,hotel,4.8,1402
Emerald Plaza,Monreale Cathedral,Sicily,Italy,10.596958,41.200857,hotel,3.5,4913
Solar Palace,Monreale Cathedral,Sicily,Italy,10.595662,41.199755,hotel,4.1,920
Emerald Spa,Monreale Cathedral,Sicily,Italy,10.594611,41.197968,hotel,4.8,4511
Summit Suites,Monreale Cathedral,Sicily,Italy,10.595394,41.200039,hotel,4.0,2516
Aurora Chateau,Monreale Cathedral,Sicily,Italy,10.594082,41.198775,hotel,4.2,3014
Pearl Suites,Monreale Cathedral,Sicily,Italy,10.595196,41.199672,hotel,4.2,4109
Golden Inn,Monreale Cathedral,Sicily,Italy,10.593825,41.199456,hotel,4.1,1807
Summit Hotel,Monreale Cathedral,Sicily,Italy,10.595714,41.19933,hotel,4.9,996
Sunset Lodge,Monreale Cathedral,Sicily,Italy,10.594298,41.200978,hotel,3.9,1671
Pearl Villa,Monreale Cathedral,Sicily,Italy,10.595845,41.19819,hotel,3.9,2105
Ocean Boutique,Monreale Cathedral,Sicily,Italy,10.594233,41.200733,hotel,3.9,2157
Crispy Cafe,Monreale Cathedral,Sicily,Italy,10.594413,41.19933,restaurant,4.8,2095
Prime Spoon,Monreale Cathedral,Sicily,Italy,10.593977,41.200369,restaurant,4.4,1175
Signature Bar & Grill,Monreale Cathedral,Sicily,Italy,10.593994,41.198297,restaurant,4.3,2541
Cozy Grill,Monreale Cathedral,Sicily,Italy,10.59698,41.200738,restaurant,5.0,2661
Urban Bar & Grill,Monreale Cathedral,Sicily,Italy,10.595697,41.199017,restaurant,3.9,727
Prime Room,Monreale Cathedral,Sicily,Italy,10.596737,41.200832,restaurant,4.3,284
The Rustic Steakhouse,Monreale Cathedral,Sicily,Italy,10.597113,41.20066,restaurant,4.5,972
Vintage Fork,Monreale Cathedral,Sicily,Italy,10.59662,41.200042,restaurant,3.9,643
Golden Brasserie,Monreale Cathedral,Sicily,Italy,10.593985,41.199345,restaurant,4.8,2697
Vintage Eatery,Monreale Cathedral,Sicily,Italy,10.596862,41.201479,restaurant,4.1,220
Signature Tavern,Monreale Cathedral,Sicily,Italy,10.593929,41.199145,restaurant,4.6,2797
Green Eatery,Monreale Cathedral,Sicily,Italy,10.594328,41.198528,restaurant,4.5,810
Mole Antonelliana,Mole Antonelliana,Piedmont,Italy,6.734747,40.308785,place,4.8,362062
Emerald Haven,Mole Antonelliana,Piedmont,Italy,6.734183,40.306922,hotel,4.4,1810
Silver Palace,Mole Antonelliana,Piedmont,Italy,6.733966,40.308483,hotel,4.4,1601
Pearl Suites,Mole Antonelliana,Piedmont,Italy,6.735588,40.307536,hotel,4.6,3994
Majestic Spa,Mole Antonelliana,Piedmont,Italy,6.73533,40.309888,hotel,4.1,3721
Silver Suites,Mole Antonelliana,Piedmont,Italy,6.733,40.307937,hotel,4.6,1098
Prestige Spa,Mole Antonelliana,Piedmont,Italy,6.733894,40.310429,hotel,4.1,3293
Whispering Boutique,Mole Antonelliana,Piedmont,Italy,6.732907,40.308157,hotel,4.8,2965
Lunar Palace,Mole Antonelliana,Piedmont,Italy,6.734913,40.308138,hotel,3.6,4436
Emerald Residences,Mole Antonelliana,Piedmont,Italy,6.735012,40.310439,hotel,3.9,3861
Prestige Palace,Mole Antonelliana,Piedmont,Italy,6.735483,40.307794,hotel,4.4,4645
Ocean Resort,Mole Antonelliana,Piedmont,Italy,6.734085,40.309602,hotel,4.6,675
Velvet Villa,Mole Antonelliana,Piedmont,Italy,6.73364,40.307004,hotel,3.8,771
Green Bistro,Mole Antonelliana,Piedmont,Italy,6.736344,40.307204,restaurant,4.9,2704
Red Plate,Mole Antonelliana,Piedmont,Italy,6.736314,40.308464,restaurant,4.7,2403
Spicy Spoon,Mole Antonelliana,Piedmont,Italy,6.73457,40.310145,restaurant,4.0,2662
Hidden Grill,Mole Antonelliana,Piedmont,Italy,6.735396,40.308855,restaurant,5.0,637
Sweet Bar & Grill,Mole Antonelliana,Piedmont,Italy,6.734495,40.310513,restaurant,3.9,276
Mellow Brasserie,Mole Antonelliana,Piedmont,Italy,6.736359,40.307919,restaurant,4.5,2726
The Rustic Bite,Mole Antonelliana,Piedmont,Italy,6.734901,40.307087,restaurant,4.1,1244
Vibrant Fork,Mole Antonelliana,Piedmont,Italy,6.732896,40.309919,restaurant,3.9,1608
Prime Plate,Mole Antonelliana,Piedmont,Italy,6.734384,40.308108,restaurant,4.2,905
Blue Cafe,Mole Antonelliana,Piedmont,Italy,6.735236,40.310592,restaurant,4.0,1039
Urban Table,Mole Antonelliana,Piedmont,Italy,6.73583,40.310527,restaurant,4.1,1808
Signature Eatery,Mole Antonelliana,Piedmont,Italy,6.735039,40.307855,restaurant,4.3,1523
Egyptian Museum Turin,Egyptian Museum Turin,Piedmont,Italy,8.328005,42.68405,place,5.0,85260
Velvet Haven,Egyptian Museum Turin,Piedmont,Italy,8.326066,42.683253,hotel,4.0,3929
Pinnacle Palace,Egyptian Museum Turin,Piedmont,Italy,8.329612,42.682651,hotel,3.6,1613
Royal Villa,Egyptian Museum Turin,Piedmont,Italy,8.32865,42.684528,hotel,4.2,4004
Sapphire Inn,Egyptian Museum Turin,Piedmont,Italy,8.326668,42.684474,hotel,3.8,1159
Crest Plaza,Egyptian Museum Turin,Piedmont,Italy,8.326164,42.684503,hotel,3.7,1192
Grand Resort,Egyptian Museum Turin,Piedmont,Italy,8.327366,42.682184,hotel,3.7,405
Royal Retreat,Egyptian Museum Turin,Piedmont,Italy,8.326055,42.68425,hotel,4.0,4350
Oasis Inn,Egyptian Museum Turin,Piedmont,Italy,8.328052,42.682572,hotel,4.5,4299
Sunset Retreat,Egyptian Museum Turin,Piedmont,Italy,8.327289,42.684518,hotel,4.3,2839
Aurora Residences,Egyptian Museum Turin,Piedmont,Italy,8.328026,42.684071,hotel,4.2,2337
Velvet Plaza,Egyptian Museum Turin,Piedmont,Italy,8.326218,42.683455,hotel,4.9,3411
Aurora Suites,Egyptian Museum Turin,Piedmont,Italy,8.327762,42.685684,hotel,4.8,1654
Modern Cafe,Egyptian Museum Turin,Piedmont,Italy,8.327774,42.685318,restaurant,4.5,210
Spicy Steakhouse,Egyptian Museum Turin,Piedmont,Italy,8.326817,42.683824,restaurant,4.9,2411
Red Fork,Egyptian Museum Turin,Piedmont,Italy,8.327009,42.683667,restaurant,3.9,841
Sweet Diner,Egyptian Museum Turin,Piedmont,Italy,8.329971,42.683983,restaurant,4.0,2573
Vintage Fork,Egyptian Museum Turin,Piedmont,Italy,8.327093,42.685636,restaurant,4.9,951
Blue Cafe,Egyptian Museum Turin,Piedmont,Italy,8.32723,42.683789,restaurant,4.5,2818
Golden Kitchen,Egyptian Museum Turin,Piedmont,Italy,8.326932,42.6833,restaurant,4.4,1990
Prime Eatery,Egyptian Museum Turin,Piedmont,Italy,8.329184,42.683811,restaurant,4.2,2369
Hidden Table,Egyptian Museum Turin,Piedmont,Italy,8.327108,42.684055,restaurant,4.4,71
Cozy Fork,Egyptian Museum Turin,Piedmont,Italy,8.328172,42.68534,restaurant,4.5,840
Blue Eatery,Egyptian Museum Turin,Piedmont,Italy,8.32667,42.683806,restaurant,4.2,2207
Red Bite,Egyptian Museum Turin,Piedmont,Italy,8.329067,42.682311,restaurant,5.0,1424
Royal Palace of Turin,Royal Palace of Turin,Piedmont,Italy,8.886181,39.996663,place,5.0,338423
Sapphire Boutique,Royal Palace of Turin,Piedmont,Italy,8.884911,39.99852,hotel,3.7,2729
Crystal Hotel,Royal Palace of Turin,Piedmont,Italy,8.884293,39.994773,hotel,4.3,3917
Oasis Villa,Royal Palace of Turin,Piedmont,Italy,8.887871,39.998533,hotel,4.1,1529
Royal Suites,Royal Palace of Turin,Piedmont,Italy,8.886062,39.996736,hotel,4.9,2147
Tranquil Boutique,Royal Palace of Turin,Piedmont,Italy,8.884714,39.997829,hotel,4.8,4203
Crystal Hotel,Royal Palace of Turin,Piedmont,Italy,8.887273,39.99718,hotel,3.8,1128
Prestige Villa,Royal Palace of Turin,Piedmont,Italy,8.886224,39.996042,hotel,4.1,2323
Grand Lodge,Royal Palace of Turin,Piedmont,Italy,8.885076,39.99718,hotel,4.3,4449
Golden Manor,Royal Palace of Turin,Piedmont,Italy,8.886263,39.995628,hotel,4.3,1035
Pearl Hotel,Royal Palace of Turin,Piedmont,Italy,8.887911,39.996418,hotel,4.2,425
Pinnacle Resort,Royal Palace of Turin,Piedmont,Italy,8.886931,39.995837,hotel,4.3,4286
Crest Spa,Royal Palace of Turin,Piedmont,Italy,8.886249,39.997361,hotel,4.4,2929
Golden Steakhouse,Royal Palace of Turin,Piedmont,Italy,8.884469,39.998556,restaurant,3.9,1178
Urban Spoon,Royal Palace of Turin,Piedmont,Italy,8.884834,39.996288,restaurant,4.3,1651
Blue Grill,Royal Palace of Turin,Piedmont,Italy,8.887382,39.996856,restaurant,4.4,1596
Savory House,Royal Palace of Turin,Piedmont,Italy,8.885367,39.998014,restaurant,4.5,455
Mellow Kitchen,Royal Palace of Turin,Piedmont,Italy,8.884868,39.99649,restaurant,4.5,1979
Little Bar & Grill,Royal Palace of Turin,Piedmont,Italy,8.885879,39.998069,restaurant,4.9,2313
Mellow Plate,Royal Palace of Turin,Piedmont,Italy,8.886216,39.995544,restaurant,4.3,643
Spicy Eatery,Royal Palace of Turin,Piedmont,Italy,8.886111,39.995838,restaurant,4.9,537
Red Room,Royal Palace of Turin,Piedmont,Italy,8.886268,39.997708,restaurant,4.8,1023
Signature Tavern,Royal Palace of Turin,Piedmont,Italy,8.885128,39.995488,restaurant,3.9,2092
Hidden House,Royal Palace of Turin,Piedmont,Italy,8.884899,39.99485,restaurant,4.0,2835
Savory Steakhouse,Royal Palace of Turin,Piedmont,Italy,8.885408,39.996628,restaurant,4.6,537
Lake Orta,Lake Orta,Piedmont,Italy,8.448295,43.007655,place,5.0,112551
Sapphire Inn,Lake Orta,Piedmont,Italy,8.446504,43.006845,hotel,4.9,383
Solar Villa,Lake Orta,Piedmont,Italy,8.448834,43.006447,hotel,3.8,265
Tranquil Villa,Lake Orta,Piedmont,Italy,8.45012,43.00929,hotel,4.8,4634
Aurora Inn,Lake Orta,Piedmont,Italy,8.44708,43.008383,hotel,4.1,117
Oasis Haven,Lake Orta,Piedmont,Italy,8.450055,43.006478,hotel,4.8,2017
Tranquil Plaza,Lake Orta,Piedmont,Italy,8.448801,43.00592,hotel,4.7,1308
Prestige Plaza,Lake Orta,Piedmont,Italy,8.449204,43.006757,hotel,3.7,2991
Velvet Spa,Lake Orta,Piedmont,Italy,8.44888,43.007609,hotel,4.5,1459
Ocean Spa,Lake Orta,Piedmont,Italy,8.44705,43.008782,hotel,4.1,337
Heritage Palace,Lake Orta,Piedmont,Italy,8.449599,43.005861,hotel,4.4,3145
Sunset Resort,Lake Orta,Piedmont,Italy,8.447905,43.009228,hotel,3.9,276
Sapphire Suites,Lake Orta,Piedmont,Italy,8.44973,43.008562,hotel,5.0,4268
Savory Diner,Lake Orta,Piedmont,Italy,8.449519,43.008888,restaurant,4.4,1740
Vibrant Bistro,Lake Orta,Piedmont,Italy,8.446583,43.009223,restaurant,4.0,2880
Hidden Cafe,Lake Orta,Piedmont,Italy,8.450043,43.008012,restaurant,4.1,1578
Urban Plate,Lake Orta,Piedmont,Italy,8.447321,43.008301,restaurant,4.7,2836
Blue Diner,Lake Orta,Piedmont,Italy,8.448292,43.006094,restaurant,4.8,1173
Red Room,Lake Orta,Piedmont,Italy,8.450108,43.007555,restaurant,4.2,138
Bella Bistro,Lake Orta,Piedmont,Italy,8.448206,43.006258,restaurant,4.3,1332
Gourmet Diner,Lake Orta,Piedmont,Italy,8.446515,43.006211,restaurant,3.9,143
Bella Plate,Lake Orta,Piedmont,Italy,8.447804,43.006136,restaurant,5.0,1646
Cozy Diner,Lake Orta,Piedmont,Italy,8.450128,43.006941,restaurant,3.8,2847
Sweet Kitchen,Lake Orta,Piedmont,Italy,8.448586,43.008681,restaurant,4.1,559
Gourmet Room,Lake Orta,Piedmont,Italy,8.447796,43.009604,restaurant,4.2,1953
Borromean Islands,Borromean Islands,Piedmont,Italy,5.556243,39.68489,place,4.9,360478
Emerald Chateau,Borromean Islands,Piedmont,Italy,5.556127,39.686129,hotel,4.9,1926
Emerald Manor,Borromean Islands,Piedmont,Italy,5.554921,39.685832,hotel,4.1,3713
Velvet Palace,Borromean Islands,Piedmont,Italy,5.556001,39.682988,hotel,4.7,1768
